,eventid,iyear,imonth,iday,crit1,crit2,crit3,city,vicinity,latitude,longitude,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,success,suicide,targtype1,targtype1_txt,corp1,gname,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,nkill,nkillter,nwound,nwoundte,property,propextent,propextent_txt,propvalue,ishostkid,nhostkid,ransomamt,ransompaid,nreleased
1340,197804140006,1978,4,14.0,1,1,1,,0,18.220833,-66.590149,3,Bombing/Explosion,,,,,0,0,4,Military,U.S. Army,Front for the National Liberation of Puerto Rico,0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1341,197804140007,1978,4,14.0,1,1,1,,0,18.220833,-66.590149,3,Bombing/Explosion,,,,,0,0,1,Business,First Federal Savings and Loan,Front for the National Liberation of Puerto Rico,0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1342,197805090004,1978,5,9.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,2,Government (General),U.S. government,Puerto Rican Nationalists,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,
1343,197805090005,1978,5,9.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,2,Government (General),U.S. government,Puerto Rican Nationalists,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,
1344,197805090006,1978,5,9.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,2,Government (General),U.S. government,Puerto Rican Nationalists,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,
1345,197805090007,1978,5,9.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,4,Military,U.S. Military,Revolutionary Commandos of the People (CRP),0,,,1.0,2.0,Call (post-incident),0.0,0.0,0.0,0.0,,,,,,,,,
1346,197805090008,1978,5,9.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,4,Military,U.S. Military,Revolutionary Commandos of the People (CRP),0,,,1.0,2.0,Call (post-incident),0.0,0.0,0.0,0.0,,,,,,,,,
1347,197805140004,1978,5,14.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,10,Journalists & Media,Novoye Russkoye Slovo,Jewish Defense League (JDL),0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1348,197805150005,1978,5,15.0,1,1,1,Burlington,0,44.47592,-73.213234,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,,Anti-Abortion extremists,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
1349,197805220004,1978,5,22.0,1,1,1,New York City,0,40.641311,-73.778139,3,Bombing/Explosion,,,,,1,0,6,Airports & Aircraft,U.S. Airports & Airlines,Fuerzas Armadas de Liberacion Nacional (FALN),0,,,1.0,2.0,Call (post-incident),0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,,,,,
1350,197805220005,1978,5,22.0,1,1,1,New York City,0,40.776927,-73.87396600000001,3,Bombing/Explosion,,,,,1,0,6,Airports & Aircraft,U.S. Airports & Airlines,Fuerzas Armadas de Liberacion Nacional (FALN),0,,,1.0,2.0,Call (post-incident),0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,,,,,
1351,197805220006,1978,5,22.0,1,1,1,Newark,0,40.689531,-74.174462,3,Bombing/Explosion,,,,,1,0,6,Airports & Aircraft,U.S. Airports & Airlines,Fuerzas Armadas de Liberacion Nacional (FALN),0,,,1.0,2.0,Call (post-incident),0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,,,,,
1352,197805220007,1978,5,22.0,1,1,1,Washington,0,38.890370000000004,-77.031959,3,Bombing/Explosion,,,,,1,0,2,Government (General),U.S. government,Fuerzas Armadas de Liberacion Nacional (FALN),0,,,1.0,2.0,Call (post-incident),0.0,0.0,0.0,0.0,0.0,,,,,,,,
1353,197805260002,1978,5,26.0,1,1,1,Chicago,0,41.88415,-87.632409,3,Bombing/Explosion,,,,,1,0,8,Educational Institution,University of Illinois,Anti-Technology extremists,1,1.0,,,,,0.0,0.0,1.0,0.0,1.0,,,,0.0,,,,
1354,197806070004,1978,6,7.0,1,1,1,Chicago,0,41.764635999999996,-87.686908,3,Bombing/Explosion,,,,,0,0,14,Private Citizens & Property,Nazi Party of America,,0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
1355,197806150007,1978,6,15.0,1,1,1,West Des Moines,0,41.59066,-93.736211,3,Bombing/Explosion,,,,,1,0,5,Abortion Related,Abortion clinic,,0,,,,,,,,,,1.0,,,,0.0,,,,
1356,197806150008,1978,6,15.0,1,1,1,Beverly Hills,0,34.073485,-118.40034399999999,3,Bombing/Explosion,,,,,1,0,1,Business,"Movie theatre showing ""The Palestinian""",Jewish Defense League (JDL),0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),1000.0,0.0,,,,
1357,197806240002,1978,6,24.0,1,1,1,Schaumburg,0,42.046605,-88.037002,3,Bombing/Explosion,,,,,1,0,1,Business,J.C. Penney Department Store,Fuerzas Armadas de Liberacion Nacional (FALN),0,,,1.0,2.0,Call (post-incident),0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,,,,,
1358,197806240003,1978,6,24.0,1,1,1,Schaumburg,0,42.046605,-88.037002,3,Bombing/Explosion,,,,,1,0,1,Business,Marshall Fields Department store,Fuerzas Armadas de Liberacion Nacional (FALN),0,,,1.0,2.0,Call (post-incident),0.0,0.0,1.0,0.0,1.0,3.0,Minor (likely < $1 million),,,,,,
1359,197806240004,1978,6,24.0,1,1,1,Schaumburg,0,42.046605,-88.037002,3,Bombing/Explosion,,,,,1,0,1,Business,Sears Department Store,Fuerzas Armadas de Liberacion Nacional (FALN),0,,,1.0,2.0,Call (post-incident),0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,,,,,
1360,197807010004,1978,7,1.0,1,1,1,San Francisco,0,37.777125,-122.41964399999999,3,Bombing/Explosion,,,,,1,0,2,Government (General),,,0,,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),5000.0,0.0,,,,
1361,197807030006,1978,7,3.0,1,1,1,San Juan,0,18.46617,-66.106654,5,Hostage Taking (Barricade Incident),,,,,1,0,7,Government (Diplomatic),,,0,2.0,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),2500.0,1.0,2.0,,,
1362,197807050002,1978,7,5.0,1,1,1,San Juan,0,18.46617,-66.106654,2,Armed Assault,,,,,1,0,3,Police,,Fuerzas Armadas de Liberacion Nacional (FALN),0,,,,,,,,,,1.0,3.0,Minor (likely < $1 million),3000.0,0.0,,,,
1363,197807100002,1978,7,10.0,1,1,1,New York City,0,40.712784,-74.005941,7,Facility/Infrastructure Attack,,,,,1,0,18,Tourists,,Jewish Armed Resistance,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1364,197807120006,1978,7,12.0,1,1,1,New York City,0,40.750541999999996,-73.987718,3,Bombing/Explosion,,,,,1,0,1,Business,Macy's Department Store,Fuerzas Armadas de Liberacion Nacional (FALN),0,,1.0,1.0,1.0,Letter,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,,,,,
1365,197807120007,1978,7,12.0,1,1,1,New York City,0,40.750541999999996,-73.987718,3,Bombing/Explosion,,,,,1,0,1,Business,Korvettes Department Store,Fuerzas Armadas de Liberacion Nacional (FALN),0,,1.0,1.0,1.0,Letter,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,,,,,
1366,197807260001,1978,7,26.0,1,1,1,San Juan,0,18.46617,-66.106654,7,Facility/Infrastructure Attack,,,,,0,0,16,Telecommunication,,Revolutionary Commandos of the People (CRP),0,2.0,,,,,2.0,2.0,0.0,,1.0,,,,0.0,,,,
1367,197807290002,1978,7,29.0,1,1,1,Chattanooga,0,35.046440000000004,-85.309464,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,Interracial couple,White extremists,1,1.0,1.0,0.0,,,1.0,0.0,1.0,0.0,0.0,,,,0.0,,,,
1368,197808010002,1978,8,1.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,2,Government (General),,Revolutionary Commandos of the People (CRP),0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1369,197808140002,1978,8,14.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,0,0,19,Transportation,,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1370,197808140003,1978,8,14.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,0,0,7,Government (Diplomatic),,,0,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,
1371,197808170005,1978,8,17.0,1,1,1,Chicago,0,41.88415,-87.632409,5,Hostage Taking (Barricade Incident),,,,,1,0,7,Government (Diplomatic),,Croatian Nationalists,0,2.0,,,,,0.0,,0.0,,1.0,4.0,,,1.0,6.0,,,
1372,197808180004,1978,8,18.0,1,1,1,Los Angeles,0,34.053490000000004,-118.245319,7,Facility/Infrastructure Attack,,,,,1,0,14,Private Citizens & Property,Democratic Party,Jewish Defense League (JDL),0,,,1.0,2.0,Call (post-incident),0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),17000.0,0.0,,,,
1373,197808240005,1978,8,24.0,1,1,1,Naguabo,0,18.21159,-65.735014,2,Armed Assault,,,,,1,0,3,Police,Puerto Rican police,Macheteros,0,,,1.0,10.0,,1.0,0.0,0.0,0.0,,4.0,,,0.0,,,,
1374,197809040004,1978,9,4.0,1,1,1,San Juan,0,18.46617,-66.106654,5,Hostage Taking (Barricade Incident),7.0,Facility/Infrastructure Attack,,,1,0,10,Journalists & Media,United Press International,Revolutionary Commandos of the People (CRP),0,3.0,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,1.0,1.0,,,
1375,197809280007,1978,9,28.0,1,1,1,Greenburgh,0,41.039559000000004,-73.87149000000001,1,Assassination,,,,,1,0,14,Private Citizens & Property,,Otpor,0,,8.0,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
1376,197810020007,1978,10,2.0,1,1,1,Manati,0,18.431704999999997,-66.486377,7,Facility/Infrastructure Attack,,,,,1,0,2,Government (General),Public works warehouse,Macheteros,0,,,1.0,10.0,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
1377,197810030004,1978,10,3.0,1,1,1,Humacao,0,18.149731,-65.82737900000001,3,Bombing/Explosion,,,,,0,0,1,Business,,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1378,197810040004,1978,10,4.0,1,1,1,Chicago,0,41.88415,-87.632409,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,Danmarie Cabinet Company,Otpor,0,,,,,,,,,,1.0,3.0,Minor (likely < $1 million),,,,,,
1379,197810050005,1978,10,5.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,1,Business,,Omega-7,0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
1380,197810060003,1978,10,6.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,1,Business,,Omega-7,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1381,197810060004,1978,10,6.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,1,Business,,Omega-7,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1382,197810060005,1978,10,6.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,1,Business,,Omega-7,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1383,197810120003,1978,10,12.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,2,Government (General),,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1384,197810120004,1978,10,12.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,1,Business,,Omega-7,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1385,197810120005,1978,10,12.0,1,0,1,New York City,0,40.78306,-73.971249,5,Hostage Taking (Barricade Incident),,,,,1,0,1,Business,Chase Manhattan Bank,May 19 Communist Order,0,4.0,4.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),8380.0,0.0,,,,
1386,197810130003,1978,10,13.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,1,Business,,Omega-7,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1387,197810130004,1978,10,13.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,1,Business,,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1388,197810210002,1978,10,21.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,10,Journalists & Media,,Omega-7,0,,,,,,0.0,0.0,0.0,0.0,1.0,,,,0.0,,,,
1389,197810270006,1978,10,27.0,1,1,1,Wakefield,0,42.5064,-71.072399,3,Bombing/Explosion,,,,,1,0,1,Business,,United Freedom Front (UFF),0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1390,197810270007,1978,10,27.0,1,1,1,Waltham,0,42.37644,-71.235324,3,Bombing/Explosion,,,,,1,0,1,Business,,United Freedom Front (UFF),0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1391,197811090006,1978,11,9.0,1,1,1,Dobbs Ferry,0,41.015190000000004,-73.874889,2,Armed Assault,,,,,1,0,7,Government (Diplomatic),,New Jewish Defense League,0,1.0,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),3000.0,0.0,,,,
1392,197811220002,1978,11,22.0,1,1,1,Glendale,0,34.14633,-118.248364,1,Assassination,,,,,1,0,14,Private Citizens & Property,,Otpor,0,,8.0,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,
1393,197811290003,1978,11,29.0,1,1,1,Delaware City,0,39.573475,-75.594124,2,Armed Assault,,,,,1,0,19,Transportation,Soviet freighter,,0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
1394,197812060002,1978,12,6.0,1,1,1,New York City,0,40.712784,-74.005941,2,Armed Assault,,,,,1,0,7,Government (Diplomatic),Egyptian Diplomatic Corp,New Jewish Defense League,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1395,197812070002,1978,12,7.0,1,1,1,San Juan,0,18.46617,-66.106654,1,Assassination,,,,,1,0,3,Police,Puerto Rico Police,Macheteros,0,,,,,,1.0,,0.0,,0.0,,,,0.0,,,,
1396,197812120003,1978,12,12.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,0,0,7,Government (Diplomatic),,New Jewish Defense League,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1397,197812150009,1978,12,15.0,1,1,1,Cullman,0,34.174375,-86.84345400000001,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,1,0,15,Religious Figures/Institutions,,Ku Klux Klan,0,3.0,,1.0,10.0,,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0,,,
1398,197812180007,1978,12,18.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,0,0,7,Government (Diplomatic),,New Jewish Defense League,0,2.0,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1399,197812190014,1978,12,19.0,1,0,1,Livingston,0,40.795495,-74.317414,2,Armed Assault,,,,,1,0,1,Business,Bamberger's Department Store,May 19 Communist Order,0,5.0,5.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),200000.0,1.0,2.0,,,
1400,197812290003,1978,12,29.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,7,Government (Diplomatic),,Omega-7,0,,,,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),10000.0,0.0,,,,
1401,197812290004,1978,12,29.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,14,Private Citizens & Property,,Omega-7,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1402,197902030004,1979,2,3.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,2,Government (General),,,0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
1403,197902030005,1979,2,3.0,1,1,1,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,2,Government (General),,,0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
1404,197902100008,1979,2,10.0,1,1,0,Sabana Seca,0,18.426803,-66.184506,2,Armed Assault,,,,,0,0,4,Military,U.S. Navy,ROSADO-SOTO Command,0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
1405,197902150014,1979,2,15.0,1,1,1,Hempstead,0,40.70991,-73.622794,7,Facility/Infrastructure Attack,,,,,1,0,5,Abortion Related,Bill Baird Clinic,Anti-Abortion extremists,0,1.0,1.0,0.0,,,0.0,0.0,1.0,0.0,1.0,3.0,Minor (likely < $1 million),100000.0,0.0,,,,
1406,197902260005,1979,2,26.0,1,1,1,Milwaukee,0,43.040755,-87.975912,3,Bombing/Explosion,,,,,1,0,15,Religious Figures/Institutions,,Croatian Nationalists,0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,
1407,197902270004,1979,2,27.0,1,1,1,Eastchester,0,40.959559999999996,-73.809557,3,Bombing/Explosion,,,,,1,0,1,Business,,United Freedom Front (UFF),0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
1408,197903140002,1979,3,14.0,1,1,1,Carolina,0,18.380782,-65.957387,3,Bombing/Explosion,,,,,1,0,4,Military,,Revolutionary Commandos of the People (CRP),0,,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),5000.0,0.0,,,,
1409,197903140003,1979,3,14.0,1,1,1,Caguas,0,18.238723999999998,-66.035227,3,Bombing/Explosion,,,,,1,0,4,Military,,Revolutionary Commandos of the People (CRP),0,,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),5000.0,0.0,,,,
1410,197903140004,1979,3,14.0,1,1,1,Caguas,0,18.238723999999998,-66.035227,3,Bombing/Explosion,,,,,0,0,4,Military,,Revolutionary Commandos of the People (CRP),0,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,
1411,197903250002,1979,3,25.0,1,1,1,New York City,0,40.712784,-74.005941,3,Bombing/Explosion,,,,,1,0,6,Airports & Aircraft,,Omega-7,0,,,,,,0.0,,4.0,,1.0,4.0,,,0.0,,,,
1412,197903250003,1979,3,25.0,1,1,1,Union City,0,40.779546,-74.023751,3,Bombing/Explosion,,,,,1,0,1,Business,,Omega-7,0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
1413,197903250004,1979,3,25.0,1,1,1,Weehawken,0,40.766387,-74.02543100000001,3,Bombing/Explosion,,,,,1,0,12,NGO,,Omega-7,0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
1414,197903290002,1979,3,24.0,1,1,1,Miami,0,25.764367,-80.20152900000001,3,Bombing/Explosion,,,,,0,0,1,Business,,,0,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,
1415,197904030002,1979,4,3.0,1,1,1,Boston,0,42.358635,-71.056699,7,Facility/Infrastructure Attack,,,,,1,0,6,Airports & Aircraft,,,0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
1416,197904060005,1979,4,6.0,1,1,1,Rossmore,0,33.793365,-118.07812,1,Assassination,,,,,1,0,14,Private Citizens & Property,,,0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
1417,197904060006,1979,4,6.0,1,1,1,Cerritos,0,33.858447999999996,-118.06520400000001,1,Assassination,,,,,1,0,14,Private Citizens & Property,,,0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
1418,197904080003,1979,4,8.0,1,1,1,San Juan,0,18.46617,-66.106654,1,Assassination,,,,,1,0,1,Business,Travel Agency,Omega-7,0,,,,,,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
1419,197904280002,1979,4,28.0,1,1,1,San Juan,0,18.46617,-66.106654,1,Assassination,,,,,1,0,1,Business,Viajes Varadero (trips to Cuba),Omega-7,0,,,,,,1.0,,0.0,,0.0,,,,0.0,,,,
1420,197905020017,1979,5,2.0,1,1,1,Bessemer,0,33.402029999999996,-86.953994,3,Bombing/Explosion,,,,,1,0,2,Government (General),,,0,,,,,,1.0,,3.0,,1.0,3.0,Minor (likely < $1 million),15000.0,0.0,,,,
1421,197905090011,1979,5,9.0,1,1,1,Chicago,0,41.88415,-87.632409,3,Bombing/Explosion,,,,,1,0,8,Educational Institution,Northwestern University,Anti-Technology extremists,1,1.0,,,,,0.0,0.0,1.0,0.0,1.0,,,,0.0,,,,
1422,197905170021,1979,5,17.0,1,1,1,Kailua,0,21.402222000000002,-157.739444,2,Armed Assault,,,,,1,0,4,Military,U.S. Marines,Hawaiian extremists,1,3.0,2.0,0.0,,,1.0,0.0,1.0,0.0,0.0,,,,,,,,
1423,197905190001,1979,5,19.0,1,1,1,Washington,0,38.890370000000004,-77.031959,3,Bombing/Explosion,,,,,1,0,7,Government (Diplomatic),,Omega-7,0,2.0,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1424,197905230009,1979,5,23.0,1,1,1,Los Angeles,0,34.053490000000004,-118.245319,3,Bombing/Explosion,,,,,1,0,14,Private Citizens & Property,,,0,,,,,,2.0,,0.0,,1.0,4.0,,,0.0,,,,
1425,197905260007,1979,5,26.0,1,1,1,Decatur,0,34.607389000000005,-86.97976700000001,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,,Ku Klux Klan,0,10.0,10.0,0.0,,,0.0,0.0,9.0,2.0,0.0,,,,,,,,
1426,197906010002,1979,6,1.0,1,1,1,Chicago,0,41.88415,-87.632409,1,Assassination,,,,,0,0,2,Government (General),,International Committee Against Nazism,0,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,
1427,197906010003,1979,6,1.0,1,1,1,Cicero,0,41.844840000000005,-87.74683399999999,3,Bombing/Explosion,,,,,0,0,2,Government (General),,International Committee Against Nazism,0,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,
1428,197906010004,1979,6,1.0,1,1,1,Paterson,0,40.916465,-74.171084,3,Bombing/Explosion,,,,,0,0,14,Private Citizens & Property,,International Committee Against Nazism,0,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,
1429,197906030003,1979,6,3.0,1,1,1,Lincoln,0,40.81362,-96.707739,3,Bombing/Explosion,,,,,0,0,14,Private Citizens & Property,,International Committee Against Nazism,0,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,
1430,197906040002,1979,6,4.0,1,1,1,Arlington,0,38.880777,-77.108273,1,Assassination,,,,,0,0,2,Government (General),,International Committee Against Nazism,0,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,
1431,197906090001,1979,6,9.0,1,1,1,Mayaguez,0,18.201318,-67.145125,3,Bombing/Explosion,,,,,0,0,2,Government (General),,,0,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,
1432,197906130004,1979,6,13.0,1,1,1,Mineola,0,40.748705,-73.642488,1,Assassination,,,,,0,0,14,Private Citizens & Property,Convicted Nazi War Criminal Boledlavs Maikovskis,The Jewish Execution with Silence,0,1.0,,,,,0.0,,1.0,,0.0,,,,0.0,,,,
1433,197906200008,1979,6,20.0,1,1,1,New York City,0,40.712784,-74.005941,4,Hijacking,,,,,1,0,6,Airports & Aircraft,American,Serbian Nationalists,0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,135.0,,,
1434,197906290012,1979,6,29.0,1,1,0,San Juan,0,18.46617,-66.106654,3,Bombing/Explosion,,,,,1,0,4,Military,,,0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
1435,197907120013,1979,6,22.0,1,1,1,Doraville,0,33.900942,-84.279003,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,,White extremists,1,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,,
1436,197907170005,1979,7,17.0,1,1,1,Ponce,0,18.011091,-66.614182,7,Facility/Infrastructure Attack,,,,,1,0,1,Business,,,0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
1437,197907260004,1979,7,26.0,1,1,1,Miami,0,25.764367,-80.20152900000001,9,,,,,,1,0,1,Business,,,0,,,,,,,,,,1.0,,,,0.0,,,,
1438,197908180004,1979,8,18.0,1,1,1,Falls Church,0,38.887344,-77.17896999999999,2,Armed Assault,,,,,1,0,14,Private Citizens & Property,,White extremists,1,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),,0.0,,,,
1439,197909080004,1979,9,8.0,1,1,1,Hialeah,0,25.857518,-80.278182,3,Bombing/Explosion,,,,,1,0,15,Religious Figures/Institutions,,Omega-7,0,,,,,,0.0,0.0,0.0,0.0,1.0,,,,0.0,,,,
1440,197909110004,1979,9,11.0,1,0,1,Paramus,0,40.944407,-74.070626,2,Armed Assault,,,,,1,0,1,Business,Bamberger's Department Store,May 19 Communist Order,0,6.0,5.0,0.0,,,0.0,0.0,0.0,0.0,1.0,3.0,Minor (likely < $1 million),105000.0,1.0,2.0,,,
1441,197909150009,1979,9,15.0,1,1,1,Guayama,0,17.984054999999998,-66.11365699999999,3,Bombing/Explosion,,,,,1,0,21,Utilities,,,0,,,,,,0.0,,0.0,,1.0,3.0,Minor (likely < $1 million),30000.0,0.0,,,,
1442,197909210002,1979,9,21.0,1,1,1,Philadelphia,0,39.95227,-75.162369,3,Bombing/Explosion,,,,,1,0,15,Religious Figures/Institutions,,,0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1443,197910020007,1979,10,2.0,1,1,1,Cieba,1,18.234921,-65.635338,5,Hostage Taking (Barricade Incident),,,,,1,0,1,Business,,Armed Forces of Popular Resistance (FARP),0,5.0,,,,,0.0,,0.0,,1.0,4.0,,,1.0,10.0,,,10.0
1444,197910170001,1979,10,17.0,1,1,0,Chicago,0,41.88415,-87.632409,3,Bombing/Explosion,,,,,1,0,4,Military,,Fuerzas Armadas de Liberacion Nacional (FALN),0,,,,,,0.0,,0.0,,1.0,4.0,,,0.0,,,,
1445,197910180002,1979,10,18.0,1,1,1,Chicago,0,41.88415,-87.632409,3,Bombing/Explosion,,,,,0,0,2,Government (General),,Fuerzas Armadas de Liberacion Nacional (FALN),0,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,
1446,197910180003,1979,10,18.0,1,1,1,Chicago,0,41.88415,-87.632409,3,Bombing/Explosion,,,,,1,0,2,Government (General),,Fuerzas Armadas de Liberacion Nacional (FALN),0,,,,,,0.0,,0.0,,1.0,,,,0.0,,,,
1447,197910180008,1979,10,18.0,1,1,1,New York City,0,40.78306,-73.971249,3,Bombing/Explosion,,,,,0,0,2,Government (General),New York State Democratic Committee,Puerto Rican Nationalists,0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1448,197910180009,1979,10,18.0,1,1,1,New York City,0,40.754763,-73.977436,3,Bombing/Explosion,,,,,0,0,2,Government (General),New York Republican County Committee,Fuerzas Armadas de Liberacion Nacional (FALN),0,,,1.0,2.0,Call (post-incident),0.0,0.0,0.0,0.0,0.0,,,,,,,,
